;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;city_code;product;product_type
66/Cocoa/permanent;20.0;17.0;3.0;;35.0;35.0;35.0;;48.0;;;48.0;20.0;35.0;25.0;35.0;48.0;48.0;25.0;25.0;20.0;74d75dde6dc4a5ec;Cocoa;permanent
66/Corn/temporary;1800.0;2000.0;1600.0;1600.0;1600.0;1600.0;1600.0;2000.0;2010.0;1700.0;2000.0;1700.0;3500.0;2000.0;2000.0;2000.0;1800.0;1500.0;1500.0;1810.0;1500.0;74d75dde6dc4a5ec;Corn;temporary
66/Livestock/pasture;109302.255;110609.923;115429.3682;110797.883;119377.3193;122158.9557;126922.095;133376.6659;139722.832;140109.4814;139420.2848;142986.321;152209.4841;151472.9203;150381.4134;151439.1088;150866.5644;152446.396;154681.0205;164706.2778;165220.8728;74d75dde6dc4a5ec;Livestock;pasture
66/Others/permanent;299.0;290.0;302.0;307.0;298.0;222.0;215.0;220.0;220.0;170.0;132.0;158.0;186.0;171.0;214.0;219.0;176.0;156.0;124.0;143.0;163.0;74d75dde6dc4a5ec;Others;permanent
66/Others/temporary;88.0;75.0;112.0;109.0;114.0;114.0;80.0;113.0;113.0;143.0;224.0;209.0;344.0;310.0;277.0;300.0;242.0;130.0;140.0;180.0;227.0;74d75dde6dc4a5ec;Others;temporary
66/Rice/temporary;420.0;470.0;250.0;380.0;350.0;350.0;350.0;50.0;420.0;500.0;500.0;510.0;500.0;60.0;100.0;600.0;550.0;50.0;550.0;380.0;40.0;74d75dde6dc4a5ec;Rice;temporary
67/Beans/temporary;100.0;40.0;55.0;40.0;50.0;55.0;50.0;100.0;50.0;50.0;50.0;50.0;50.0;100.0;100.0;50.0;100.0;100.0;100.0;50.0;100.0;764cd56389d50070;Beans;temporary
67/Cassava/temporary;1500.0;1500.0;1500.0;1500.0;700.0;1200.0;700.0;1010.0;700.0;700.0;600.0;800.0;700.0;1010.0;800.0;800.0;800.0;1010.0;800.0;700.0;1010.0;764cd56389d50070;Cassava;temporary
67/Corn/temporary;1400.0;1600.0;1650.0;1600.0;2500.0;500.0;2500.0;800.0;920.0;520.0;970.0;600.0;520.0;800.0;800.0;970.0;800.0;1000.0;800.0;2500.0;1150.0;764cd56389d50070;Corn;temporary
67/Livestock/pasture;96578.54872;102147.1242;106984.6912;110573.967;113780.569;116371.5812;118183.3388;119143.1709;119297.7082;121193.1967;121607.7525;121878.3973;122352.1362;122962.814;121840.1959;120529.311;118869.1459;118202.6134;119608.4352;118971.3481;118148.1341;764cd56389d50070;Livestock;pasture
67/Others/permanent;350.0;344.0;374.0;374.0;379.0;357.0;357.0;357.0;258.0;308.0;308.0;254.0;259.0;74.0;82.0;82.0;110.0;126.0;126.0;126.0;126.0;764cd56389d50070;Others;permanent
67/Others/temporary;7.0;9.0;10.0;8.0;6.0;0.0;0.0;0.0;0.0;2.0;2.0;10.0;10.0;0.0;6.0;6.0;12.0;8.0;5.0;5.0;5.0;764cd56389d50070;Others;temporary
67/Rice/temporary;2800.0;3300.0;2500.0;3000.0;700.0;700.0;2800.0;500.0;2350.0;600.0;2350.0;600.0;600.0;500.0;500.0;2350.0;600.0;1000.0;600.0;2800.0;750.0;764cd56389d50070;Rice;temporary
68/Livestock/pasture;2897.703003;3104.791315;3523.975422;3751.990462;3635.975594;3555.086889;3585.386218;3620.876171;3342.735379;3092.572234;3153.887196;3573.337737;3807.424645;4353.451622;4271.046511;3852.129595;3443.129334;3637.882211;3831.210724;4767.016095;4947.382098;773cbe24d8fc9fea;Livestock;pasture
68/Others/permanent;26.0;550.0;0.0;32.0;32.0;0.0;0.0;0.0;0.0;200.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;773cbe24d8fc9fea;Others;permanent
68/Others/temporary;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;773cbe24d8fc9fea;Others;temporary
69/Beans/temporary;690.0;420.0;570.0;570.0;250.0;370.0;250.0;100.0;120.0;150.0;150.0;150.0;150.0;100.0;200.0;165.0;200.0;150.0;150.0;40.0;150.0;77c880feff17c521;Beans;temporary
69/Cassava/temporary;2400.0;2400.0;1000.0;2500.0;1000.0;1000.0;1200.0;1600.0;2000.0;2500.0;2000.0;5000.0;2500.0;1600.0;1600.0;2500.0;1500.0;1000.0;3000.0;1500.0;1000.0;77c880feff17c521;Cassava;temporary
69/Cocoa/permanent;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;77c880feff17c521;Cocoa;permanent
69/Corn/temporary;2625.0;3000.0;3300.0;3000.0;2700.0;2700.0;2500.0;500.0;2250.0;2750.0;2700.0;500.0;3300.0;500.0;500.0;2750.0;300.0;5000.0;2100.0;2400.0;6000.0;77c880feff17c521;Corn;temporary
69/Livestock/pasture;130642.9265;146840.0018;164923.1738;165786.4346;182462.922;222486.5911;269550.3455;352350.6386;380711.9517;417305.2644;443221.6668;468398.1307;484866.2253;487825.4465;498132.6756;508990.0729;523702.0594;528517.9646;534647.9532;547857.1747;552276.1542;77c880feff17c521;Livestock;pasture
69/Others/permanent;526.0;612.0;561.0;545.0;681.0;707.0;554.0;437.0;478.0;459.0;521.0;457.0;458.0;455.0;420.0;430.0;430.0;279.0;279.0;169.0;164.0;77c880feff17c521;Others;permanent
69/Others/temporary;425.0;443.0;438.0;190.0;225.0;230.0;200.0;200.0;200.0;260.0;200.0;200.0;220.0;110.0;110.0;72.0;72.0;97.0;97.0;117.0;117.0;77c880feff17c521;Others;temporary
69/Rice/temporary;1500.0;1600.0;2250.0;2000.0;1800.0;1800.0;1800.0;2000.0;2200.0;1950.0;2200.0;;2200.0;1480.0;2000.0;2410.0;1045.0;12000.0;1045.0;2300.0;16000.0;77c880feff17c521;Rice;temporary
69/Soy/temporary;;;;;;;;1000.0;250.0;1000.0;1000.0;;1000.0;2000.0;1000.0;1000.0;1000.0;16000.0;;20.0;17000.0;77c880feff17c521;Soy;temporary
7/Beans/temporary;215.0;145.0;70.0;70.0;400.0;50.0;560.0;120.0;600.0;900.0;1390.0;300.0;900.0;100.0;120.0;1300.0;200.0;150.0;300.0;630.0;150.0;07ed828db19fe8ca;Beans;temporary
7/Cassava/temporary;1300.0;900.0;900.0;1000.0;1000.0;1200.0;800.0;600.0;360.0;660.0;360.0;660.0;600.0;600.0;600.0;900.0;600.0;600.0;600.0;1100.0;400.0;07ed828db19fe8ca;Cassava;temporary
7/Corn/temporary;800.0;400.0;350.0;350.0;350.0;400.0;350.0;80.0;1000.0;150.0;180.0;100.0;120.0;80.0;80.0;180.0;80.0;100.0;100.0;1240.0;100.0;07ed828db19fe8ca;Corn;temporary
7/Livestock/pasture;5594.595186;5194.144812;5951.602624;7328.953947;7777.404778;8191.174177;8897.774154;9773.04514;9019.875229;7935.616876;7696.687402;8569.099238;8939.606598;8844.946896;8561.681751;8402.930953;8751.715888;9161.909221;9121.953069;9050.265774;9387.34258;07ed828db19fe8ca;Livestock;pasture
7/Others/permanent;274.0;151.0;247.0;456.0;465.0;288.0;265.0;265.0;115.0;115.0;115.0;105.0;105.0;105.0;85.0;95.0;80.0;80.0;80.0;90.0;83.0;07ed828db19fe8ca;Others;permanent
7/Others/temporary;7.0;4.0;10.0;10.0;20.0;10.0;10.0;15.0;15.0;15.0;15.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;07ed828db19fe8ca;Others;temporary
7/Rice/temporary;150.0;60.0;50.0;50.0;30.0;50.0;25.0;30.0;100.0;120.0;180.0;55.0;70.0;30.0;30.0;180.0;30.0;20.0;55.0;125.0;10.0;07ed828db19fe8ca;Rice;temporary
70/Beans/temporary;250.0;150.0;200.0;200.0;150.0;50.0;150.0;50.0;75.0;55.0;75.0;55.0;55.0;50.0;65.0;72.0;55.0;40.0;55.0;150.0;47.0;782568ced6ad8838;Beans;temporary
70/Cassava/temporary;450.0;954.0;2100.0;1700.0;120.0;160.0;180.0;107.0;150.0;150.0;100.0;234.0;150.0;67.0;354.0;150.0;354.0;47.0;234.0;126.0;57.0;782568ced6ad8838;Cassava;temporary
70/Cocoa/permanent;95.0;55.0;95.0;25.0;55.0;95.0;30.0;;95.0;95.0;95.0;95.0;95.0;95.0;55.0;95.0;95.0;95.0;95.0;95.0;95.0;782568ced6ad8838;Cocoa;permanent
70/Corn/temporary;1872.0;1659.0;2000.0;2000.0;1900.0;2000.0;1950.0;350.0;1649.0;1060.0;1023.0;185.0;160.0;350.0;600.0;975.0;500.0;400.0;190.0;1950.0;380.0;782568ced6ad8838;Corn;temporary
70/Livestock/pasture;258936.3461;266605.8449;276993.5375;287533.7463;296019.1618;298790.7604;300343.8038;305318.1542;308263.0057;310777.8401;312406.6049;314294.9337;312971.761;311646.9976;309849.6192;310507.2308;312292.0826;311398.9736;313137.3438;315441.3364;316373.1613;782568ced6ad8838;Livestock;pasture
70/Others/permanent;158.0;220.0;230.0;230.0;122.0;42.0;42.0;22.0;22.0;22.0;22.0;45.0;45.0;45.0;47.0;35.0;35.0;35.0;35.0;35.0;33.0;782568ced6ad8838;Others;permanent
70/Others/temporary;157.0;216.0;470.0;470.0;235.0;128.0;135.0;187.0;210.0;170.0;170.0;294.0;176.0;170.0;170.0;270.0;270.0;300.0;400.0;400.0;345.0;782568ced6ad8838;Others;temporary
70/Rice/temporary;3900.0;1800.0;2000.0;2000.0;1500.0;1700.0;1450.0;50.0;1024.0;710.0;814.0;600.0;710.0;50.0;230.0;735.0;210.0;80.0;300.0;1038.0;68.0;782568ced6ad8838;Rice;temporary
71/Beans/temporary;300.0;200.0;400.0;400.0;450.0;450.0;450.0;570.0;400.0;480.0;440.0;420.0;475.0;570.0;570.0;310.0;570.0;320.0;540.0;450.0;280.0;783dbed4df67af9f;Beans;temporary
71/Cassava/temporary;350.0;280.0;200.0;280.0;200.0;200.0;200.0;1200.0;450.0;450.0;500.0;690.0;630.0;1200.0;450.0;450.0;1200.0;1200.0;710.0;400.0;1200.0;783dbed4df67af9f;Cassava;temporary
71/Cocoa/permanent;9843.0;1717.0;3329.0;1737.0;1737.0;2455.0;9843.0;1717.0;6700.0;7400.0;6700.0;5027.0;1721.0;3329.0;2455.0;2455.0;3329.0;7400.0;3329.0;7000.0;9843.0;783dbed4df67af9f;Cocoa;permanent
71/Corn/temporary;300.0;200.0;700.0;700.0;980.0;980.0;1200.0;1700.0;1350.0;1280.0;1090.0;1830.0;1320.0;700.0;1700.0;1150.0;1700.0;1000.0;1700.0;1250.0;1000.0;783dbed4df67af9f;Corn;temporary
71/Livestock/pasture;83246.94728;85411.62869;84212.98892;86829.59082;92238.34894;90133.58545;90236.03368;99633.31207;105575.6506;115609.4451;121489.2156;125882.9512;129437.5681;128223.547;128002.6883;128141.6181;128330.5874;133879.043;152216.1212;171905.0759;177126.9177;783dbed4df67af9f;Livestock;pasture
71/Others/permanent;973.0;953.0;1118.0;2103.0;2260.0;2454.0;2439.0;2439.0;2229.0;2866.0;2998.0;3018.0;2448.0;2471.0;2511.0;2441.0;2591.0;2591.0;2571.0;2516.0;2591.0;783dbed4df67af9f;Others;permanent
71/Others/temporary;19.0;20.0;26.0;17.0;18.0;22.0;24.0;24.0;36.0;71.0;89.0;92.0;99.0;112.0;112.0;117.0;125.0;127.0;124.0;64.0;53.0;783dbed4df67af9f;Others;temporary
71/Rice/temporary;1200.0;900.0;1500.0;1800.0;2640.0;2400.0;2650.0;1100.0;4500.0;2100.0;2500.0;2000.0;1885.0;200.0;1100.0;1960.0;1400.0;400.0;1910.0;2880.0;200.0;783dbed4df67af9f;Rice;temporary
71/Soy/temporary;;;;;;;;300.0;;160.0;35.0;80.0;80.0;800.0;300.0;;220.0;650.0;220.0;;650.0;783dbed4df67af9f;Soy;temporary
72/Beans/temporary;640.0;350.0;300.0;365.0;290.0;310.0;280.0;42.0;78.0;66.0;64.0;70.0;70.0;40.0;45.0;56.0;40.0;27.0;110.0;140.0;32.0;7926ffd2861f8dbc;Beans;temporary
72/Cassava/temporary;2700.0;1800.0;1875.0;2250.0;2168.0;1875.0;1500.0;1200.0;677.0;480.0;400.0;462.0;350.0;1200.0;600.0;480.0;530.0;1180.0;530.0;1200.0;1200.0;7926ffd2861f8dbc;Cassava;temporary
72/Cocoa/permanent;411.0;274.0;274.0;274.0;254.0;254.0;;411.0;200.0;254.0;254.0;411.0;;254.0;;;411.0;254.0;254.0;615.0;254.0;7926ffd2861f8dbc;Cocoa;permanent
72/Corn/temporary;10000.0;10000.0;12000.0;13000.0;16000.0;15600.0;14450.0;3000.0;3680.0;3100.0;2500.0;2300.0;3264.0;3000.0;2100.0;2021.0;2000.0;4000.0;2000.0;13728.0;3000.0;7926ffd2861f8dbc;Corn;temporary
72/Livestock/pasture;227934.9433;234309.5793;240929.5898;249120.889;257067.2973;259291.1048;263737.8241;274265.8985;277876.2559;277826.6735;275775.3972;278337.7893;278667.1742;278873.0345;277595.0395;277397.6839;276767.3086;274693.8799;276133.8681;278889.1195;279411.1687;7926ffd2861f8dbc;Livestock;pasture
72/Others/permanent;745.0;745.0;1043.0;1043.0;1043.0;728.0;500.0;250.0;250.0;370.0;250.0;250.0;250.0;170.0;150.0;150.0;160.0;65.0;40.0;40.0;40.0;7926ffd2861f8dbc;Others;permanent
72/Others/temporary;7.0;5.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;30.0;40.0;40.0;43.0;45.0;45.0;45.0;45.0;7926ffd2861f8dbc;Others;temporary
72/Rice/temporary;9000.0;9000.0;9000.0;11700.0;9800.0;11000.0;7288.0;27.0;1825.0;80.0;800.0;80.0;80.0;25.0;50.0;720.0;60.0;;85.0;5083.0;25.0;7926ffd2861f8dbc;Rice;temporary
73/Beans/temporary;100.0;100.0;100.0;100.0;100.0;100.0;100.0;400.0;100.0;400.0;100.0;400.0;400.0;400.0;400.0;100.0;400.0;400.0;400.0;110.0;400.0;7b95e27ce402e6e5;Beans;temporary
73/Cassava/temporary;1400.0;800.0;1600.0;1000.0;1000.0;1400.0;1000.0;1200.0;1000.0;1000.0;1000.0;1000.0;;1210.0;1000.0;1000.0;1000.0;1210.0;1000.0;1000.0;1210.0;7b95e27ce402e6e5;Cassava;temporary
73/Corn/temporary;1000.0;1000.0;700.0;700.0;550.0;700.0;550.0;1500.0;600.0;1500.0;600.0;1500.0;1500.0;2450.0;1500.0;650.0;1500.0;1500.0;1500.0;600.0;1500.0;7b95e27ce402e6e5;Corn;temporary
73/Livestock/pasture;200010.4671;223210.193;232817.0187;240451.0527;245202.3754;256851.603;268572.1873;279087.3663;286183.0958;290545.8083;291265.4993;293530.9474;295824.6715;303680.1951;301997.1339;295912.4438;294012.7313;295574.1385;301366.1333;305542.0123;307392.3469;7b95e27ce402e6e5;Livestock;pasture
73/Others/permanent;89.0;135.0;135.0;140.0;140.0;180.0;140.0;219.0;235.0;189.0;189.0;189.0;195.0;175.0;155.0;160.0;115.0;110.0;135.0;145.0;135.0;7b95e27ce402e6e5;Others;permanent
73/Others/temporary;9.0;12.0;8.0;3.0;3.0;3.0;3.0;3.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;10.0;10.0;10.0;10.0;10.0;10.0;7b95e27ce402e6e5;Others;temporary
73/Rice/temporary;2800.0;2800.0;1800.0;1960.0;1800.0;1800.0;1800.0;1100.0;3500.0;1500.0;3500.0;1100.0;1500.0;1100.0;1100.0;1460.0;1100.0;1000.0;1100.0;1700.0;1500.0;7b95e27ce402e6e5;Rice;temporary
74/Beans/temporary;6900.0;6360.0;2500.0;10000.0;5580.0;4400.0;6000.0;3920.0;5610.0;3960.0;5660.0;3920.0;3960.0;4000.0;3920.0;3960.0;3920.0;2000.0;3920.0;5600.0;1000.0;7e56bd83460aabc7;Beans;temporary
74/Cassava/temporary;3000.0;600.0;3000.0;1500.0;3000.0;3000.0;4000.0;6000.0;4000.0;5700.0;5000.0;5700.0;5700.0;6000.0;6000.0;5500.0;5750.0;3000.0;5750.0;4000.0;6000.0;7e56bd83460aabc7;Cassava;temporary
74/Cocoa/permanent;43.0;15.0;111.0;52.0;49.0;21.0;111.0;20.0;63.0;12.0;21.0;68.0;43.0;12.0;15.0;12.0;68.0;68.0;68.0;123.0;12.0;7e56bd83460aabc7;Cocoa;permanent
74/Corn/temporary;25000.0;20000.0;31000.0;31000.0;34000.0;34000.0;37000.0;12000.0;38000.0;36150.0;40900.0;17825.0;36150.0;13000.0;15000.0;40000.0;15000.0;13000.0;15000.0;36000.0;13000.0;7e56bd83460aabc7;Corn;temporary
74/Livestock/pasture;223413.5841;237406.7674;243077.972;248616.309;260029.9405;284363.7268;270322.6485;254055.2606;251671.3666;264086.4427;259848.5768;254689.219;247557.1307;235334.4769;211456.0211;214133.892;228959.6849;231180.6897;236892.8238;249452.1391;248395.9857;7e56bd83460aabc7;Livestock;pasture
74/Others/permanent;1642.0;1343.0;1482.0;1685.0;1694.0;1706.0;1656.0;1496.0;1778.0;1781.0;1914.0;1914.0;1734.0;1387.0;1127.0;1237.0;1744.0;1714.0;2004.0;1933.0;2083.0;7e56bd83460aabc7;Others;permanent
74/Others/temporary;168.0;326.0;378.0;375.0;430.0;441.0;420.0;425.0;445.0;445.0;550.0;550.0;450.0;319.0;228.0;243.0;223.0;210.0;260.0;182.0;132.0;7e56bd83460aabc7;Others;temporary
74/Rice/temporary;1500.0;1000.0;3100.0;3000.0;3592.0;2790.0;5664.0;250.0;4350.0;2210.0;2360.0;1080.0;2210.0;270.0;300.0;2250.0;300.0;100.0;600.0;5850.0;70.0;7e56bd83460aabc7;Rice;temporary
75/Beans/temporary;200.0;200.0;200.0;200.0;90.0;250.0;83.0;30.0;83.0;83.0;83.0;50.0;48.0;50.0;60.0;83.0;50.0;90.0;50.0;83.0;50.0;7f076b180f941ec8;Beans;temporary
75/Cassava/temporary;3000.0;3000.0;520.0;520.0;1000.0;2000.0;2000.0;400.0;2015.0;500.0;3200.0;250.0;500.0;300.0;500.0;4000.0;500.0;330.0;500.0;2000.0;400.0;7f076b180f941ec8;Cassava;temporary
75/Corn/temporary;6800.0;6800.0;7000.0;7000.0;4000.0;5000.0;8000.0;500.0;8500.0;2080.0;2900.0;1500.0;1860.0;700.0;1500.0;2900.0;1400.0;740.0;1400.0;8500.0;1000.0;7f076b180f941ec8;Corn;temporary
75/Livestock/pasture;246176.7869;253044.3743;269485.5536;282899.7932;297449.981;305576.6924;307867.7785;322613.3862;324164.2155;328133.2213;329466.475;335673.7419;334432.8888;335727.3906;335240.0942;333189.3429;335595.1799;337806.899;337000.2503;336907.5506;336686.9232;7f076b180f941ec8;Livestock;pasture
75/Others/permanent;668.0;1313.0;1100.0;1100.0;500.0;200.0;190.0;190.0;190.0;190.0;190.0;190.0;90.0;80.0;80.0;80.0;90.0;45.0;55.0;55.0;70.0;7f076b180f941ec8;Others;permanent
75/Others/temporary;3450.0;3450.0;5650.0;3450.0;1300.0;300.0;700.0;2310.0;2560.0;5812.0;5812.0;1012.0;1012.0;1020.0;1020.0;1340.0;1550.0;840.0;1030.0;2110.0;1570.0;7f076b180f941ec8;Others;temporary
75/Rice/temporary;5000.0;3000.0;2200.0;;4500.0;3080.0;7000.0;100.0;7250.0;1900.0;2800.0;1000.0;1100.0;120.0;250.0;2800.0;600.0;150.0;900.0;5488.0;120.0;7f076b180f941ec8;Rice;temporary
75/Soy/temporary;;130.0;130.0;130.0;270.0;170.0;270.0;1200.0;600.0;1000.0;600.0;1000.0;;745.0;400.0;600.0;350.0;880.0;300.0;250.0;1110.0;7f076b180f941ec8;Soy;temporary
76/Beans/temporary;400.0;400.0;400.0;400.0;100.0;100.0;150.0;150.0;120.0;120.0;120.0;120.0;120.0;130.0;100.0;120.0;150.0;110.0;250.0;120.0;110.0;807c5037e6993f2c;Beans;temporary
76/Cassava/temporary;500.0;500.0;300.0;500.0;500.0;500.0;600.0;1100.0;2000.0;2000.0;2000.0;500.0;2000.0;2500.0;1000.0;1700.0;1000.0;2750.0;1000.0;600.0;3000.0;807c5037e6993f2c;Cassava;temporary
76/Corn/temporary;11000.0;11000.0;6000.0;11000.0;3000.0;3000.0;4000.0;2500.0;400.0;500.0;500.0;1500.0;1100.0;2140.0;1700.0;500.0;1500.0;2500.0;2500.0;400.0;3500.0;807c5037e6993f2c;Corn;temporary
76/Livestock/pasture;219099.4321;226407.1438;234911.3159;243340.5038;247009.1506;250487.3259;252629.998;257543.9734;259126.5287;260290.1373;260306.1885;259155.9017;257048.4261;254727.7122;252832.8463;250416.247;250470.6668;251751.4618;250807.9512;246796.7766;246284.5904;807c5037e6993f2c;Livestock;pasture
76/Others/permanent;313.0;290.0;290.0;290.0;195.0;210.0;235.0;190.0;190.0;190.0;190.0;170.0;170.0;170.0;50.0;90.0;95.0;140.0;160.0;200.0;205.0;807c5037e6993f2c;Others;permanent
76/Others/temporary;45.0;45.0;125.0;125.0;125.0;125.0;100.0;90.0;90.0;90.0;90.0;70.0;75.0;75.0;80.0;80.0;90.0;85.0;100.0;120.0;30.0;807c5037e6993f2c;Others;temporary
76/Rice/temporary;7800.0;4500.0;6000.0;4500.0;5000.0;5000.0;3850.0;170.0;6000.0;3700.0;6080.0;1400.0;750.0;60.0;200.0;6080.0;400.0;700.0;1400.0;3500.0;700.0;807c5037e6993f2c;Rice;temporary
76/Soy/temporary;30.0;300.0;250.0;300.0;8.0;180.0;200.0;1160.0;670.0;1500.0;1500.0;250.0;1000.0;2040.0;1040.0;1500.0;700.0;4358.0;550.0;200.0;5005.0;807c5037e6993f2c;Soy;temporary
77/Beans/temporary;2800.0;1300.0;1400.0;1700.0;1700.0;1700.0;1500.0;1450.0;1620.0;1700.0;1700.0;1700.0;1700.0;1450.0;1450.0;1780.0;1450.0;1450.0;1450.0;1620.0;1300.0;80e8ffb027590a74;Beans;temporary
77/Cassava/temporary;8400.0;3250.0;3600.0;3250.0;1500.0;3000.0;2000.0;3250.0;2100.0;1900.0;1900.0;2000.0;1900.0;3250.0;3250.0;2000.0;3100.0;3250.0;3200.0;2000.0;3250.0;80e8ffb027590a74;Cassava;temporary
77/Cocoa/permanent;990.0;700.0;700.0;1450.0;500.0;1300.0;583.0;700.0;936.0;990.0;1300.0;700.0;1300.0;700.0;1450.0;1450.0;1300.0;489.0;590.0;700.0;1158.0;80e8ffb027590a74;Cocoa;permanent
77/Corn/temporary;1000.0;700.0;1000.0;700.0;550.0;500.0;1100.0;2200.0;1520.0;1780.0;1730.0;3270.0;1780.0;2200.0;2200.0;1750.0;2200.0;2200.0;2200.0;1150.0;2200.0;80e8ffb027590a74;Corn;temporary
77/Livestock/pasture;40459.79558;40163.9438;40377.56611;40040.7785;39855.86245;41884.05135;45989.40968;50818.48554;54844.34227;60128.48475;64582.53792;68909.14473;73121.16991;77234.94354;79453.23514;81629.40114;82536.66077;85355.98639;86969.55168;92586.25361;99789.59026;80e8ffb027590a74;Livestock;pasture
77/Others/permanent;2786.0;2521.0;2616.0;2843.0;2990.0;2890.0;2869.0;2644.0;3043.0;2658.0;2658.0;2652.0;2658.0;2797.0;2742.0;2932.0;2620.0;1667.0;1667.0;1650.0;1448.0;80e8ffb027590a74;Others;permanent
77/Others/temporary;81.0;99.0;106.0;105.0;107.0;108.0;121.0;120.0;196.0;196.0;196.0;196.0;287.0;264.0;269.0;269.0;249.0;227.0;227.0;217.0;239.0;80e8ffb027590a74;Others;temporary
77/Rice/temporary;3000.0;3000.0;3000.0;3500.0;2800.0;2500.0;3800.0;2100.0;3330.0;3000.0;2900.0;3100.0;3150.0;2100.0;2100.0;2850.0;2100.0;1800.0;2100.0;3180.0;1500.0;80e8ffb027590a74;Rice;temporary
78/Beans/temporary;50.0;80.0;90.0;80.0;100.0;100.0;60.0;40.0;60.0;30.0;60.0;30.0;30.0;30.0;40.0;60.0;40.0;50.0;40.0;60.0;40.0;841ef18dcb3dbc3e;Beans;temporary
78/Cassava/temporary;1200.0;1500.0;2200.0;1540.0;2200.0;2000.0;3000.0;300.0;3200.0;1000.0;3200.0;750.0;500.0;400.0;380.0;2500.0;450.0;350.0;800.0;3200.0;300.0;841ef18dcb3dbc3e;Cassava;temporary
78/Corn/temporary;200.0;260.0;300.0;300.0;150.0;150.0;150.0;60.0;100.0;40.0;100.0;40.0;40.0;45.0;100.0;100.0;40.0;50.0;40.0;130.0;60.0;841ef18dcb3dbc3e;Corn;temporary
78/Livestock/pasture;15873.96597;15493.55401;16298.07257;17662.5652;18384.31814;19204.11987;18795.73275;19381.44351;18933.3679;17764.97342;17702.94532;19680.05828;20109.71477;19775.16296;19509.07124;18928.89785;18627.33134;19377.69134;19880.91118;20622.69191;20733.97481;841ef18dcb3dbc3e;Livestock;pasture
78/Others/permanent;641.0;603.0;595.0;595.0;595.0;665.0;1305.0;1650.0;1620.0;1620.0;1590.0;1560.0;1465.0;874.0;934.0;969.0;975.0;1235.0;1765.0;1890.0;990.0;841ef18dcb3dbc3e;Others;permanent
78/Others/temporary;0.0;0.0;0.0;0.0;0.0;38.0;45.0;25.0;25.0;25.0;25.0;40.0;40.0;25.0;15.0;10.0;45.0;60.0;65.0;110.0;20.0;841ef18dcb3dbc3e;Others;temporary
78/Palm oil/permanent;3097.0;2600.0;2600.0;2900.0;5900.0;2600.0;3097.0;2900.0;2900.0;2600.0;6900.0;2900.0;1990.0;2600.0;2900.0;2700.0;3097.0;3097.0;3097.0;3097.0;2600.0;841ef18dcb3dbc3e;Palm oil;permanent
79/Beans/temporary;2705.0;3061.0;1000.0;1500.0;282.0;437.0;157.0;20.0;21.0;30.0;30.0;20.0;20.0;20.0;25.0;37.0;20.0;37.0;20.0;157.0;37.0;855f882ce507aba5;Beans;temporary
79/Cassava/temporary;885.0;885.0;885.0;885.0;210.0;531.0;240.0;120.0;60.0;101.0;116.0;141.0;105.0;125.0;140.0;151.0;100.0;125.0;100.0;240.0;125.0;855f882ce507aba5;Cassava;temporary
79/Cocoa/permanent;420.0;1527.0;420.0;300.0;41.0;49.0;25.0;49.0;49.0;420.0;348.0;41.0;300.0;41.0;41.0;300.0;418.0;49.0;410.0;300.0;338.0;855f882ce507aba5;Cocoa;permanent
79/Corn/temporary;7550.0;9815.0;8245.0;8245.0;2000.0;3000.0;489.0;400.0;161.0;1653.0;418.0;1653.0;1653.0;400.0;1400.0;448.0;1200.0;200.0;1200.0;606.0;100.0;855f882ce507aba5;Corn;temporary
79/Livestock/pasture;106679.4267;116862.0382;125924.0835;131468.1106;136395.0127;142005.2892;148935.5266;152911.3608;157749.185;161011.4925;163004.0511;163559.8045;162183.498;161633.4065;162077.0682;159037.083;158540.8294;166641.2851;168330.1597;171378.1525;174349.3992;855f882ce507aba5;Livestock;pasture
79/Others/permanent;1960.0;3045.0;1520.0;1520.0;890.0;368.0;368.0;368.0;95.0;90.0;100.0;125.0;80.0;105.0;103.0;103.0;123.0;153.0;153.0;123.0;143.0;855f882ce507aba5;Others;permanent
79/Others/temporary;25.0;28.0;28.0;25.0;18.0;20.0;21.0;10.0;10.0;10.0;8.0;25.0;25.0;25.0;20.0;18.0;22.0;77.0;70.0;64.0;54.0;855f882ce507aba5;Others;temporary
79/Rice/temporary;3024.0;4032.0;2419.0;2419.0;1200.0;1200.0;604.0;10.0;97.0;84.0;97.0;50.0;50.0;10.0;30.0;80.0;30.0;15.0;50.0;387.0;15.0;855f882ce507aba5;Rice;temporary
